sofifa_id,value_mln_eur,wage_k_eur,release_clause_mln_eur
260575,0.375,0.7,0.544
260586,0.6,1.0,1.5
260614,0.475,0.95,0.855
260617,0.6,0.5,1.1
260667,0.575,0.6,1.2
260706,0.4,2.0,0.66
260778,0.575,3.0,1.5
260825,0.5,2.0,0.85
260872,0.525,0.55,0.761
260890,0.475,2.0,1.0
260939,0.575,3.0,1.2
260941,0.6,0.5,1.4
260959,0.625,2.0,
260969,0.475,2.0,1.1
260975,0.25,0.5,0.556
261010,0.45,1.0,0.698
261014,0.13,2.0,0.189
261034,0.4,0.5,0.94
261096,0.55,2.0,0.935
261155,0.55,2.0,0.908
261157,0.4,2.0,0.66
261170,0.575,0.9,1.5
261181,0.6,2.0,1.3
261183,0.625,0.5,1.3
261184,0.21,0.5,0.452
261187,0.5,0.5,1.2
261202,0.575,2.0,1.5
261220,0.5,0.55,0.775
261277,0.35,0.5,0.569
261320,0.475,0.5,1.1
261324,0.55,0.5,1.3
261326,0.6,0.5,1.4
261336,0.7,6.0,2.0
261359,0.525,0.9,0.866
261409,0.475,0.5,0.76
261417,0.525,0.5,1.0
261422,0.525,0.55,0.761
261435,0.55,0.5,1.1
261466,0.475,0.5,1.1
261470,0.55,0.5,1.3
261503,0.24,0.5,0.516
261510,0.575,0.5,1.6
261539,0.55,1.0,1.2
261552,0.55,0.5,1.3
261553,0.55,0.5,1.3
261576,0.525,0.5,0.814
261584,0.3,1.0,0.398
261614,0.575,0.7,1.2
261616,0.625,2.0,1.6
261675,0.575,0.5,1.4
261682,0.275,0.5,0.591
261694,0.325,1.0,0.593
261695,0.325,0.5,0.723
261761,0.4,0.8,0.58
261766,0.625,0.5,1.5
261772,0.625,0.5,1.5
261777,0.55,0.95,1.3
261821,0.25,0.5,0.556
261826,0.55,0.6,0.853
261883,0.5,1.0,1.2
261884,0.55,1.0,1.2
261970,0.525,0.5,1.2
262096,0.625,4.0,1.6
262119,0.525,0.8,0.866
262214,0.55,2.0,1.2
262215,0.525,2.0,0.893
262227,0.625,0.95,
262241,0.35,2.0,0.534
262307,0.575,1.0,1.3
262401,0.5,1.0,0.825
262440,0.5,1.0,1.1
262480,0.525,0.55,0.814
262493,0.24,1.0,0.372
262534,0.35,0.6,0.578
262538,0.5,2.0,0.725
262577,0.525,0.5,1.3
262591,0.475,0.5,0.784
262592,0.4,0.6,0.66
262609,0.35,2.0,0.753
262613,0.3,0.8,0.458
262616,0.475,0.9,1.1
262628,0.375,2.0,0.572
262634,0.55,0.5,1.1
262641,0.775,3.0,2.2
262677,0.17,0.8,0.23
262704,0.275,1.0,0.392
262732,0.6,0.65,1.1
262745,0.575,0.75,1.4
262768,0.375,0.5,0.619
262788,0.475,1.0,0.926
262811,0.5,0.7,0.775
262865,0.525,1.0,0.893
262904,0.55,2.0,
262905,0.55,1.0,0.908
262937,0.55,2.0,0.935
262958,0.25,0.75,0.363
262973,0.55,1.0,1.2
262975,0.525,0.5,0.866
262981,0.625,1.0,1.5
263008,0.575,0.5,1.6
263021,0.25,3.0,0.519
263048,0.55,2.0,0.908
263112,0.575,2.0,
263150,0.55,2.0,1.3
263151,0.525,2.0,0.866
263166,0.4,0.55,0.58
263168,0.775,4.0,2.2
263223,0.5,0.5,0.875
263250,0.55,5.0,
263252,0.575,4.0,1.5
263254,0.475,3.0,0.855
263275,0.625,3.0,
263289,0.375,0.5,0.853
263310,0.55,2.0,0.99
263318,0.525,2.0,0.866
263330,0.625,1.0,1.6
263361,0.575,0.5,1.4
263367,0.6,1.0,1.1
263379,0.525,0.8,0.866
263393,0.575,1.0,1.0
263421,0.625,0.75,1.2
263442,0.5,3.0,1.1
263474,0.5,3.0,0.85
263483,0.35,1.0,0.499
263486,0.575,3.0,
263501,0.55,1.0,1.2
263502,0.6,2.0,1.0
263509,0.55,0.5,1.1
263547,0.3,1.0,0.653
263585,0.3,2.0,0.623
263602,0.55,0.7,1.4
263603,0.625,3.0,1.6
263623,0.55,0.5,1.5
263634,0.625,1.0,1.7
263647,0.475,4.0,0.903
263673,0.525,0.85,1.2
263678,0.6,3.0,1.5
263708,0.25,2.0,0.331
263756,0.575,1.0,1.2
263771,0.6,1.0,0.99
263801,0.525,2.0,1.1
263807,0.525,5.0,0.998
263826,0.55,5.0,1.0
263862,0.525,1.0,0.893
263868,0.5,1.0,0.875
263869,0.5,1.0,0.875
263908,0.55,2.0,1.4
263920,0.45,0.5,0.878
263928,0.325,2.0,0.496
263932,0.625,1.0,1.3
263955,0.575,1.0,1.4
264001,0.55,2.0,1.2
264027,0.575,2.0,1.5
264031,0.55,1.0,0.963
264094,0.6,3.0,1.6
264121,0.6,2.0,1.5
264130,0.5,0.9,0.875
264148,0.55,2.0,0.908
264149,0.475,1.0,0.808
264157,0.55,1.0,0.935
264172,0.55,2.0,1.3
264173,0.55,3.0,1.3
264175,0.6,3.0,1.6
264178,0.525,1.0,0.945
264179,0.6,0.5,1.3
264189,0.65,3.0,1.9
264237,0.6,2.0,1.6
264245,0.55,3.0,1.1
264257,0.4,2.0,0.66
264262,0.425,0.8,0.978
264283,0.35,2.0,0.77
264351,0.5,0.55,1.4
264416,0.625,0.5,1.3
264418,0.475,0.6,1.0
264420,0.55,1.0,0.99
264467,0.525,2.0,0.945
264487,0.18,0.5,0.396
264515,0.55,2.0,0.798
264523,0.55,0.5,1.1
264532,0.55,0.5,1.3
264548,0.55,0.5,1.5
264561,0.6,3.0,1.5
264571,0.5,0.5,1.2
264590,0.6,3.0,1.6
264592,0.525,1.0,0.998
264596,0.55,1.0,0.908
264638,0.525,0.5,1.2
111328,0.025,1.0,0.044
165502,0.04,1.0,0.07
181725,0.11,0.5,0.171
188815,0.15,0.8,0.263
190031,0.11,0.5,0.171
190033,0.15,0.5,0.233
190061,0.12,2.0,0.174
191857,0.15,1.0,0.233
193713,0.22,3.0,0.341
198109,0.23,0.95,0.288
198825,0.22,3.0,0.385
198909,0.19,0.5,0.295
202180,0.24,0.5,0.516
203430,0.23,2.0,0.42
203504,0.23,2.0,0.403
203863,0.22,0.5,0.473
204515,0.21,1.0,0.383
206144,0.23,0.55,0.357
207589,0.22,0.65,0.292
207951,0.275,2.0,0.502
208067,0.07,0.75,0.088
208987,0.12,2.0,0.198
209324,0.25,0.7,0.406
209548,0.2,2.0,0.35
210684,0.24,1.0,0.438
210987,0.275,1.0,0.502
211476,0.08,0.6,0.108
212759,0.19,1.0,0.238
213672,0.275,0.55,0.447
215491,0.24,1.0,0.342
216647,0.3,1.0,0.398
216794,0.325,2.0,0.593
217232,0.16,0.5,0.216
218593,0.23,2.0,0.443
220454,0.2,1.0,0.25
220893,0.325,2.0,0.593
221285,0.275,0.85,0.364
222181,0.15,2.0,0.233
222191,0.22,3.0,0.341
222199,0.22,2.0,0.341
223404,0.19,2.0,0.333
223894,0.22,2.0,0.319
224400,0.4,0.75,0.58
224618,0.22,2.0,0.341
224631,0.25,3.0,0.406
224853,0.275,1.0,0.488
225756,0.35,0.85,0.508
225766,0.425,0.5,0.999
226021,0.22,2.0,0.341
226658,0.24,1.0,0.324
227182,0.425,0.5,0.744
227529,0.3,3.0,0.63
227679,0.35,0.5,0.569
227854,0.475,3.0,0.926
227870,0.35,0.8,0.464
228047,0.35,3.0,0.613
228075,0.25,2.0,0.406
228292,0.3,0.5,0.488
228610,0.2,3.0,0.33
228794,0.23,5.0,0.38
228795,0.22,4.0,0.363
229192,0.35,2.0,0.683
229368,0.275,1.0,0.502
230081,0.5,3.0,0.975
230762,0.3,2.0,0.518
230950,0.45,2.0,0.878
231396,0.475,0.5,0.831
231646,0.45,1.0,0.698
231735,0.25,5.0,0.444
233030,0.275,1.0,0.433
233289,0.35,2.0,0.639
233408,0.5,3.0,0.875
233441,0.475,2.0,0.926
233745,0.5,1.0,0.775
233915,0.45,0.5,1.1
234070,0.22,5.0,0.38
234508,0.475,0.5,0.736
234997,0.325,1.0,0.504
235155,0.275,1.0,0.454
235184,0.3,2.0,0.458
235479,0.24,3.0,0.414
235534,0.475,5.0,0.855
235808,0.525,4.0,1.1
235915,0.35,2.0,0.639
235994,0.475,1.0,0.926
236012,0.425,0.5,0.744
236465,0.475,0.5,0.831
236742,0.45,0.5,0.788
236748,0.19,0.75,0.238
236794,0.25,1.0,0.331
236845,0.3,0.5,0.488
236901,0.45,2.0,0.698
237171,0.3,0.5,0.465
237175,0.525,1.0,1.0
237612,0.525,8.0,
237677,0.325,0.5,0.569
237714,0.35,0.5,0.508
238073,0.325,2.0,0.634
238105,0.18,2.0,0.279
238904,0.35,1.0,0.543
239006,0.55,0.6,1.0
239222,0.475,1.0,0.926
239248,0.475,0.9,0.855
239735,0.475,1.0,0.736
239857,0.25,1.0,0.406
240486,0.25,2.0,0.431
240534,0.3,3.0,0.518
240544,0.5,2.0,0.825
240562,0.525,3.0,
240570,0.475,3.0,1.0
240715,0.55,2.0,
240747,0.525,2.0,1.0
241298,0.16,3.0,0.248
241320,0.2,2.0,0.31
241396,0.5,5.0,1.1
241414,0.5,0.65,0.725
241434,0.475,2.0,0.926
241577,0.55,0.7,0.798
241642,0.425,0.5,0.744
241694,0.5,0.5,1.2
241963,0.5,4.0,0.925
241964,0.275,0.5,0.612
242007,0.425,2.0,0.829
242145,0.45,0.55,0.698
242258,0.325,2.0,0.593
242435,0.5,1.0,0.975
242436,0.5,10.0,1.0
242464,0.55,6.0,1.4
242585,0.24,0.85,0.318
242661,0.5,6.0,0.95
242875,0.18,2.0,0.279
242906,0.325,1.0,0.553
242911,0.25,2.0,0.406
242913,0.3,2.0,0.488
242961,0.55,2.0,1.4
242976,0.475,2.0,
243042,0.475,0.7,0.784
243088,0.3,4.0,0.503
243092,0.475,1.0,0.831
243153,0.475,3.0,0.879
243173,0.5,0.85,0.725
243371,0.55,1.0,1.1
243410,0.35,0.7,0.578
243427,0.6,9.0,
243539,0.5,0.8,0.725
243594,0.45,1.0,0.878
243595,0.475,1.0,0.926
243824,0.3,0.95,0.398
243910,0.5,2.0,0.825
243923,0.5,0.9,1.2
244000,0.425,1.0,0.701
244001,0.45,2.0,0.81
244014,0.55,0.65,0.908
244093,0.35,0.65,0.534
244494,0.55,0.8,1.0
244498,0.18,1.0,0.257
244550,0.525,1.0,1.0
244551,0.45,0.5,0.698
244643,0.35,2.0,0.648
244673,0.6,1.0,
244733,0.475,2.0,0.926
244965,0.45,2.0,0.878
245045,0.475,0.5,0.736
245164,0.3,0.5,0.465
245284,0.45,0.5,0.743
245359,0.425,2.0,0.808
245397,0.55,1.0,1.1
245509,0.425,0.6,0.616
245737,0.35,2.0,0.648
246008,0.35,0.5,0.508
246100,0.6,2.0,1.4
246154,0.575,7.0,1.5
246300,0.475,0.65,0.855
246328,0.45,3.0,
246592,0.5,4.0,1.2
246704,0.475,2.0,0.914
246711,0.3,2.0,0.398
246757,0.525,0.5,1.5
246838,0.5,2.0,0.925
246841,0.45,1.0,0.765
247057,0.525,0.9,0.893
247177,0.22,0.6,0.341
247202,0.45,0.65,0.878
247248,0.525,3.0,1.4
247359,0.325,2.0,0.536
247659,0.55,5.0,1.2
247677,0.35,3.0,0.63
247753,0.5,1.0,0.85
247804,0.475,0.7,0.926
247866,0.525,0.55,1.1
248019,0.425,0.5,0.659
248264,0.325,0.5,0.504
248315,0.35,0.5,0.543
248339,0.3,3.0,0.518
248356,0.625,3.0,1.6
248545,0.425,0.8,0.744
248548,0.5,1.0,0.925
250764,0.5,2.0,0.825
250831,0.65,0.5,1.9
250846,0.275,4.0,0.474
250931,0.55,3.0,1.3
250996,0.5,0.65,0.825
251043,0.425,0.95,0.659
251056,0.3,0.75,0.465
251091,0.55,2.0,1.3
251093,0.25,1.0,0.456
251219,0.525,0.5,1.1
251439,0.575,5.0,1.5
251477,0.525,1.0,1.1
251525,0.45,0.65,0.653
251537,0.475,1.0,0.784
251540,0.5,4.0,
251625,0.5,6.0,1.1
251780,0.19,1.0,0.257
251919,0.525,0.5,1.5
251978,0.55,2.0,
252078,0.525,2.0,1.2
252125,0.575,2.0,
252191,0.5,5.0,0.9
252264,0.5,2.0,1.1
252320,0.525,1.0,1.2
252342,0.425,0.8,0.701
252387,0.475,0.65,0.736
252439,0.5,2.0,0.975
252522,0.525,1.0,1.1
252535,0.22,4.0,0.363
252540,0.5,0.75,0.825
252544,0.55,2.0,
252572,0.5,3.0,1.1
252700,0.5,0.7,0.725
252707,0.525,2.0,0.893
252736,0.475,0.5,0.689
252749,0.475,1.0,0.784
252797,0.5,2.0,1.1
253055,0.5,4.0,1.1
253088,0.5,1.0,0.775
253099,0.55,1.0,1.3
253153,0.5,0.5,0.725
253168,0.475,1.0,0.926
253171,0.475,0.75,1.1
253390,0.45,1.0,0.743
253440,0.6,4.0,1.4
253482,0.575,7.0,
253521,0.35,0.5,0.779
253656,0.5,0.5,1.2
253712,0.525,0.5,1.0
253713,0.475,0.5,1.1
253729,0.575,5.0,1.5
253793,0.45,0.5,1.1
253800,0.475,0.5,1.1
253870,0.24,0.5,0.516
253943,0.525,0.5,1.1
254011,0.55,0.55,1.2
254260,0.475,0.65,0.689
254279,0.45,1.0,0.9
254558,0.475,2.0,0.736
254567,0.475,0.65,0.926
254704,,0.7,
254995,0.525,3.0,1.4
255033,0.425,1.0,0.701
255205,0.525,0.9,
255275,0.5,1.0,0.825
255312,0.575,4.0,1.5
255363,0.5,6.0,1.1
255419,0.5,5.0,
255440,0.525,0.95,1.0
255460,0.475,0.5,0.689
255483,0.3,0.7,0.398
255531,0.25,3.0,0.431
255611,0.575,3.0,1.3
255642,0.45,2.0,0.653
255720,0.475,0.5,1.1
255725,0.525,0.5,1.2
255738,0.525,0.55,1.1
255776,0.575,0.55,1.1
255778,0.575,0.7,1.4
255789,0.525,3.0,
255850,0.525,0.5,0.984
255888,0.475,1.0,0.736
255893,0.45,0.5,1.1
255940,0.5,0.6,0.725
255941,0.475,0.5,0.689
255976,0.5,0.5,0.938
256033,0.525,2.0,1.2
256037,0.5,3.0,0.95
256127,0.525,1.0,1.0
256156,0.4,0.5,0.96
256320,0.475,1.0,0.808
256329,0.19,3.0,0.314
256331,0.475,3.0,0.903
256384,0.525,0.65,
256390,0.575,0.5,1.1
256672,0.55,2.0,1.3
256728,0.5,3.0,1.1
256743,0.475,3.0,1.0
256782,0.575,0.8,1.1
256799,0.55,2.0,0.798
256886,0.35,0.75,0.683
256965,0.475,2.0,1.2
257071,0.525,4.0,1.4
257081,0.55,2.0,
257166,0.525,2.0,
257181,0.475,2.0,0.855
257183,0.5,3.0,0.9
257217,0.575,3.0,1.3
257238,0.7,2.0,2.0
257239,0.575,3.0,1.6
257298,0.325,2.0,0.715
257342,0.425,0.9,0.829
257348,0.5,1.0,0.725
257437,0.575,3.0,1.5
257480,0.45,0.65,0.743
257489,0.55,2.0,1.0
257516,0.475,2.0,0.903
257532,0.475,1.0,0.784
257624,0.275,0.5,0.447
257637,0.475,2.0,1.2
257672,0.325,1.0,0.463
257714,0.425,0.85,0.701
257725,0.325,0.85,0.504
257745,0.22,1.0,0.297
257822,0.575,0.85,1.5
257865,0.3,1.0,0.548
257958,0.15,2.0,0.218
257959,0.5,1.0,0.825
258053,0.475,6.0,0.903
258179,0.5,2.0,0.9
258203,0.575,0.5,1.6
258261,0.24,0.5,0.534
258457,0.55,0.95,1.4
258474,0.19,0.5,0.295
258477,0.475,1.0,0.784
258489,0.525,0.5,1.5
258500,0.575,0.85,1.2
258505,0.575,2.0,1.2
258518,0.325,2.0,0.536
258555,0.55,0.9,1.6
258618,0.5,0.85,0.975
258709,0.55,1.0,0.908
258758,0.575,0.8,1.4
258805,0.5,4.0,1.3
258947,0.55,2.0,1.2
258972,0.5,0.5,1.2
258974,0.45,0.7,0.698
258978,0.525,0.7,1.2
259080,0.22,1.0,0.385
259144,0.475,1.0,0.689
259165,0.575,3.0,1.3
259177,0.22,1.0,0.319
259224,0.475,1.0,0.831
259341,0.5,0.5,1.2
259442,0.675,0.5,1.7
259459,0.475,0.7,0.689
259474,0.525,1.0,1.2
259606,0.475,0.5,1.1
259626,0.55,1.0,1.1
259639,0.525,0.5,1.5
259640,0.525,2.0,1.1
259705,0.45,0.5,1.1
259726,0.5,0.8,0.725
259766,0.55,2.0,1.4
259866,0.475,5.0,0.903
259900,0.275,2.0,0.447
259926,0.575,4.0,1.5
259996,0.2,0.8,0.25
259999,0.22,0.95,0.275
260038,0.5,0.5,1.2
260095,0.475,0.5,1.3
260104,0.475,0.5,0.855
260115,0.575,2.0,1.3
260135,0.5,0.5,1.4
260157,0.575,5.0,1.5
260182,0.5,0.5,1.2
260191,0.575,3.0,1.6
260192,0.7,0.95,2.0
260195,0.55,0.55,1.5
260431,0.5,0.9,0.725
260443,0.575,0.6,1.2
260451,0.5,0.5,1.4
260452,0.525,0.5,1.2
260477,0.525,0.9,1.1
260479,0.5,0.5,1.1
260501,0.475,1.0,0.736
260506,0.275,1.0,0.392
260533,0.5,0.5,0.725
260549,0.5,0.5,1.4
260554,0.625,2.0,1.8
260558,0.525,4.0,1.3
260570,0.525,1.0,1.1
260649,0.19,0.5,0.409
260651,0.475,0.5,0.689
260739,0.525,0.5,1.5
260772,0.575,0.5,1.2
260810,0.5,0.5,1.4
260822,0.475,1.0,
260870,0.55,2.0,1.1
260888,0.5,2.0,1.1
260892,0.5,1.0,1.3
260893,0.475,2.0,1.0
260897,0.525,1.0,1.4
260922,0.5,0.95,1.0
260933,0.425,1.0,0.935
260943,0.55,1.0,1.1
260966,0.575,0.5,1.6
261026,0.525,0.5,1.2
261112,0.475,2.0,0.808
261196,0.325,1.0,0.512
261221,0.525,0.5,0.814
261224,0.7,3.0,2.0
261225,0.55,0.55,1.1
261241,0.575,4.0,1.3
261283,0.575,2.0,1.5
261294,0.475,0.75,0.76
261321,0.475,0.5,1.1
261335,0.55,2.0,
261362,0.5,1.0,0.85
261369,0.45,1.0,0.765
261376,0.4,0.5,0.94
261411,0.55,0.5,1.1
261418,0.6,0.5,1.5
261428,0.6,5.0,1.4
261437,0.475,1.0,0.855
261479,0.5,0.5,1.4
261496,0.5,2.0,1.1
261508,0.525,0.5,1.5
261513,0.575,5.0,
261517,0.5,3.0,1.3
261523,0.24,0.5,0.534
261528,0.575,2.0,1.4
261551,0.5,0.5,1.2
261562,0.4,0.5,0.94
261568,0.45,0.5,1.1
261569,0.525,0.5,1.0
261653,0.5,4.0,0.9
261672,0.45,1.0,0.765
261745,0.575,2.0,1.4
261755,0.425,1.0,0.723
261760,0.275,0.5,0.612
261813,0.525,5.0,1.2
261823,0.525,0.5,1.2
261874,0.325,1.0,0.553
261969,0.425,0.5,0.999
262024,0.525,1.0,1.1
262083,0.5,2.0,0.85
262157,0.15,2.0,0.218
262219,0.55,0.5,1.1
262261,0.475,2.0,0.736
262339,0.45,2.0,0.765
262363,0.5,1.0,0.975
262367,0.2,2.0,0.35
262382,0.475,1.0,0.784
262398,0.5,1.0,0.825
262537,0.525,0.85,0.984
262551,0.5,2.0,0.725
262554,0.3,3.0,0.518
262597,0.5,0.5,1.2
262662,0.475,0.55,0.784
262669,0.5,0.65,0.825
262695,0.5,1.0,0.775
262702,0.25,1.0,0.356
262706,0.325,0.95,0.504
262718,0.275,1.0,0.502
262728,0.375,3.0,
262739,0.5,0.75,0.825
262769,0.2,0.5,0.29
262773,0.24,0.5,0.366
262776,0.5,0.5,0.825
262824,0.5,1.0,0.775
262922,0.425,1.0,0.765
262923,0.5,2.0,1.1
262947,0.525,2.0,1.1
262957,0.45,0.7,0.743
262974,0.55,1.0,0.963
262976,0.525,0.5,1.1
262980,0.475,0.5,0.784
263047,0.5,2.0,0.825
263054,0.575,0.5,1.6
263063,0.5,0.5,1.2
263064,0.575,1.0,1.2
263068,0.525,3.0,0.945
263114,0.55,0.95,1.4
263116,0.525,1.0,1.3
263165,0.5,6.0,
263208,0.5,1.0,0.775
263241,0.45,0.65,0.698
263257,0.475,1.0,0.736
263262,0.475,1.0,
263268,0.525,0.55,1.2
263273,0.55,0.75,1.2
263298,0.575,0.75,1.3
263344,0.45,1.0,0.878
263353,0.55,2.0,1.3
263354,0.55,2.0,1.3
263380,0.35,1.0,0.578
263386,0.2,2.0,0.35
263416,0.475,1.0,0.808
263441,0.45,0.5,1.2
263451,0.5,2.0,0.85
263465,0.5,1.0,0.975
263469,0.475,0.65,0.926
263488,0.55,1.0,1.1
263522,0.525,5.0,1.1
263568,0.475,0.55,0.736
263584,0.24,2.0,0.48
263596,0.55,1.0,1.2
263600,0.475,0.5,0.95
263608,0.21,0.5,0.32
263615,0.475,2.0,0.831
263649,0.3,3.0,0.503
263654,0.55,2.0,1.2
263662,0.5,2.0,0.95
263686,0.5,1.0,
263707,0.525,0.5,1.1
263719,0.475,0.55,0.736
263772,0.55,6.0,0.99
263872,0.425,0.75,0.914
263935,0.525,2.0,1.2
263949,0.55,2.0,1.3
264007,0.475,0.55,0.689
264033,0.475,2.0,1.0
264059,0.525,1.0,1.4
264076,0.525,1.0,1.2
264129,0.45,0.5,0.788
264141,0.575,2.0,1.7
264153,0.3,2.0,0.548
264156,0.35,1.0,0.543
264165,0.525,0.9,1.1
264184,0.475,0.9,0.831
264187,0.55,1.0,0.963
264196,0.5,2.0,
264222,0.5,2.0,0.95
264223,0.55,1.0,1.3
264231,0.5,1.0,0.875
264235,0.475,1.0,0.784
264246,0.575,1.0,1.4
264247,0.575,2.0,1.4
264285,0.45,1.0,0.99
264353,0.55,0.5,1.5
264364,0.575,3.0,1.4
264404,0.5,1.0,0.9
264405,0.5,1.0,0.9
264445,0.575,3.0,
264485,0.475,2.0,1.0
264506,0.5,1.0,1.3
264522,0.45,0.5,0.698
264525,0.475,0.5,0.736
264533,0.525,0.5,1.5
264544,0.45,0.5,0.698
264545,0.475,0.5,0.736
264549,0.5,0.5,0.988
264550,0.475,0.5,0.736
264562,0.55,0.5,1.5
264593,0.575,0.8,1.3
2702,,2.0,
29118,,0.8,
182076,0.025,1.0,0.039
182362,0.06,2.0,0.093
182428,0.045,2.0,0.07
191337,0.035,0.65,0.044
191685,0.035,0.75,0.044
193912,0.035,0.5,0.047
195013,0.18,0.5,0.279
198485,0.17,0.5,0.264
199007,0.11,0.5,0.171
200263,0.2,0.55,0.31
200393,0.15,0.5,0.218
207595,0.13,0.65,0.163
208842,0.19,0.5,0.423
209528,0.21,0.5,0.341
209757,0.07,1.0,0.088
213148,0.275,2.0,0.502
220188,0.21,1.0,0.383
221790,0.17,0.6,0.242
221826,0.17,3.0,0.264
221867,0.275,2.0,0.502
221978,0.17,2.0,0.264
222003,0.24,0.5,0.39
222294,0.16,3.0,0.248
222348,0.22,2.0,0.341
223298,0.22,2.0,0.341
223764,0.21,0.5,0.299
224673,0.17,2.0,0.264
224947,0.4,1.0,0.82
225061,0.23,2.0,0.397
225195,0.24,3.0,0.414
225981,0.25,0.5,0.331
226191,0.07,1.0,0.109
226423,0.4,0.5,0.7
226837,0.1,2.0,0.155
226859,0.375,0.5,0.656
227082,0.275,0.5,0.447
227836,0.275,0.7,0.364
228009,0.23,1.0,0.305
228198,0.2,0.65,
228199,0.22,0.5,0.297
228859,0.45,2.0,0.743
229046,0.4,1.0,0.78
229779,0.275,2.0,0.502
229985,0.375,2.0,0.713
230703,0.375,0.5,0.9
231091,0.18,2.0,0.279
231461,0.2,0.65,
232314,0.3,0.5,0.398
232838,0.4,6.0,0.82
233011,0.4,1.0,0.58
233166,0.425,3.0,
233368,0.45,5.0,0.945
233882,0.45,3.0,0.878
234322,0.21,1.0,0.278
234641,0.4,0.65,0.58
235975,0.275,6.0,
236252,0.25,2.0,0.55
236546,0.4,0.5,0.62
236589,0.5,0.5,0.725
236702,0.425,2.0,0.829
236774,0.3,0.5,0.428
237020,0.4,5.0,0.76
237233,0.23,0.5,0.374
237309,0.3,0.5,0.668
237402,0.425,0.5,0.659
237722,0.4,2.0,0.74
237731,0.45,2.0,
237736,0.22,0.85,0.292
238545,0.5,4.0,1.1
238571,0.4,0.85,0.58
238844,0.425,4.0,0.808
238983,0.45,3.0,0.81
239196,0.4,0.8,0.66
239621,0.45,1.0,0.833
239689,0.375,0.5,0.619
239853,0.275,2.0,0.419
239859,0.25,2.0,0.406
240041,0.45,6.0,0.99
240340,0.3,1.0,0.435
240355,0.425,1.0,0.659
240580,0.45,2.0,0.653
240684,0.325,5.0,
240794,0.45,2.0,0.878
240814,0.45,0.5,0.743
240857,0.425,2.0,0.786
240981,0.4,2.0,0.78
241039,0.425,2.0,0.829
241200,0.45,0.95,0.653
241318,0.425,1.0,0.744
241687,0.3,0.5,0.525
241862,0.425,3.0,0.786
241905,0.45,0.7,0.788
241954,0.3,3.0,0.518
241980,0.475,2.0,1.1
242047,0.4,4.0,0.74
242199,0.3,0.8,0.435
242243,0.35,1.0,
242297,0.475,1.0,0.891
242715,0.14,1.0,0.21
242721,0.22,1.0,0.347
242759,0.425,2.0,0.701
242801,0.425,1.0,0.829
243189,0.22,1.0,
243279,0.425,5.0,0.935
243281,0.425,1.0,0.829
243292,0.425,2.0,0.829
243441,0.25,0.95,0.331
243540,0.425,2.0,
243566,0.375,1.0,0.619
243813,0.5,2.0,0.975
243818,0.45,5.0,0.945
243917,0.375,0.5,0.544
243949,0.5,0.75,0.988
244090,0.4,2.0,0.8
244397,0.525,0.55,0.984
244615,0.45,2.0,0.855
244937,0.45,2.0,0.743
244961,0.475,1.0,0.926
245074,0.24,1.0,0.318
245088,0.24,3.0,0.414
245127,0.45,0.7,0.698
245281,0.325,0.5,0.78
245458,0.45,2.0,0.698
245475,0.45,1.0,0.698
245503,0.5,5.0,1.1
245506,0.425,5.0,0.808
246052,0.45,0.7,1.1
246054,0.475,0.9,1.1
246092,0.5,10.0,1.3
246168,0.525,2.0,1.1
246240,0.375,1.0,0.544
246259,0.45,5.0,1.0
246296,0.575,7.0,
246345,0.475,0.95,0.891
246349,0.525,6.0,1.3
246452,0.425,0.9,0.829
246647,0.45,1.0,0.653
246758,0.5,0.65,0.825
247022,0.4,0.85,0.58
247289,0.35,2.0,0.7
247421,0.425,0.75,0.616
247528,0.475,1.0,
247561,0.11,1.0,0.171
247894,0.375,0.5,0.581
247913,0.425,0.5,0.616
248183,0.23,0.65,0.288
248300,0.275,0.65,0.392
248302,0.18,0.6,0.243
248317,0.25,0.6,0.356
248328,0.45,3.0,0.878
248340,0.425,3.0,0.786
248472,0.525,7.0,1.3
248668,0.525,1.0,1.0
248680,0.5,0.5,0.988
248688,0.5,3.0,
248814,0.525,1.0,1.4
248826,0.25,0.6,0.488
248836,0.425,2.0,0.786
250865,0.425,2.0,
250878,0.425,0.5,0.999
251018,0.5,3.0,1.2
251298,0.35,2.0,0.7
251332,0.45,1.0,0.99
251345,0.475,3.0,1.2
251407,0.525,5.0,1.3
251433,0.375,0.95,0.656
251453,0.475,3.0,1.2
251796,0.325,2.0,0.715
251879,0.425,0.95,0.659
251881,0.475,1.0,0.938
251897,0.5,1.0,1.2
251924,0.5,0.8,1.2
252046,0.45,0.75,0.878
252252,0.45,0.95,0.934
252305,0.45,3.0,
252500,0.4,0.5,0.79
252534,0.425,1.0,0.659
252592,0.45,0.75,0.743
252772,0.3,0.7,0.435
252862,0.3,2.0,0.548
252923,0.5,2.0,1.2
253069,0.1,2.0,0.165
253120,0.5,5.0,0.95
253165,0.5,3.0,
253309,0.475,0.5,1.3
253351,0.275,0.5,0.612
253383,0.45,0.85,0.653
253406,0.4,0.55,0.66
253410,0.45,0.55,0.743
253412,0.45,2.0,0.743
253475,0.5,3.0,1.2
253585,0.275,0.5,0.646
254113,0.55,4.0,1.6
254552,0.525,1.0,1.3
254643,0.375,0.9,0.619
254736,0.275,0.5,0.612
254858,0.525,4.0,1.3
254870,0.475,0.75,0.891
254925,0.4,3.0,0.78
254999,0.5,1.0,0.725
